date,recycle #1 Plastic,recycle #2 Plastic,recycle #3 Plastic,recycle #4 Plastic,recycle #5 Plastic,recycle #6 Plastic,recycle #7 Plastic,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Barbeque Grills,recycle Bicycles,recycle Bike Tires,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gift Bags,recycle Glue Sticks,recycle Grass Clippings,recycle Green Glass Beverage Containers,recycle Green Glass Containers,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Herbicides,recycle Holiday Greens,recycle Home Electronics,recycle Incandescent Lightbulbs,recycle Inkjet Cartridges,recycle Innertubes,recycle Insecticides,recycle Items Containing Mercury,recycle Kerosene,recycle LCD Computer Monitors,recycle LCD Televisions,recycle Lacquer,recycle Laptop Computers,recycle Latex Foam Pillows,recycle Latex Paint,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Medication Containers,recycle Medications,recycle Mercury Thermostats,recycle Metal Clothes Hangers,recycle Metal Paint Cans,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Pallets,recycle Paper Cups,recycle Paper Labels,recycle Paper Shredders,recycle Paper Sleeves,recycle Paperback Books,recycle Paperboard,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Plastic Furniture,recycle Plastic Packing Materials,recycle Plastic Paint Cans,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats,recycle Zinc-air Batteries,recycle Zinc-carbon Batteries
2016-06-19,34,0,0,0,0,39,0,0,0,0,40,0,30,0,30,0,0,0,0,36,0,0,99,0,0,30,0,0,0,0,18,27,0,0,42,0,23,0,35,0,0,0,24,0,0,27,0,48,0,0,0,0,0,40,0,0,3,0,0,0,0,49,0,0,0,31,0,0,0,0,0,31,0,0,31,19,0,0,48,0,0,0,0,28,0,0,0,0,20,0,0,13,48,0,0,17,0,17,29,0,0,25,0,0,0,0,0,0,0,39,0,0,0,18,92,0,37,0,0,0,0,31,0,0,0,0,0,0,0,40,0,0,0,0,33,0,21,0,21,0,34,0,0,17,0,0,0,0,0,0,0,0,0,32,32,34,0,0,0,0,24,0,0,42,0,0,0,0,0,29,0,44,0,0,0,36,18,0,0,0,0,41,0,0,0,13,0,13,0,0,0,0,48,0,0,0,33,0,38,0,0,0,0,0,0,21,0,0,0,0,24,0,0,18,9,0,0,19,0,50,0,0,0,0,23,0,0,9,18,48,0,41,31,12,0,33,0,17,0,0,34,0,0,34,0,0,2,0,0,57,51,0,0,0,0,24,0,0,0
2016-06-26,0,0,0,35,0,0,0,0,0,0,40,0,20,0,33,0,0,0,0,54,0,0,0,0,0,20,0,0,0,0,18,18,0,0,37,0,12,0,35,0,0,0,32,0,0,62,0,82,0,0,16,0,0,44,0,0,3,0,0,0,0,41,0,0,0,40,0,11,0,0,0,38,15,15,0,19,0,0,48,0,0,0,0,42,0,0,0,0,30,0,0,20,46,0,0,17,0,0,29,0,0,0,0,0,0,0,0,0,0,72,0,0,0,18,56,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,21,0,51,0,0,26,0,0,0,0,0,0,0,0,0,64,0,34,0,0,0,0,16,0,0,37,0,0,0,0,0,39,0,53,0,53,0,42,0,0,0,0,41,41,0,0,0,13,0,26,0,0,48,0,48,0,0,0,57,0,52,0,0,0,43,0,0,64,0,0,0,0,51,0,0,18,9,0,0,19,0,44,0,0,0,0,23,0,0,9,23,57,0,49,37,12,0,61,0,17,0,0,35,0,0,0,0,0,2,0,0,55,60,0,0,0,0,49,0,0,0
2016-07-03,0,0,0,37,37,41,0,0,0,0,64,0,21,0,21,0,0,0,0,47,0,0,52,0,0,31,0,0,0,0,19,38,0,0,19,0,49,0,41,0,0,0,25,0,0,58,0,58,0,0,13,0,0,50,0,0,0,0,0,0,0,40,0,0,0,49,0,0,0,0,0,49,0,0,32,20,0,0,33,0,0,0,37,22,0,0,0,0,21,0,0,14,23,0,0,18,0,27,55,0,0,26,0,0,0,0,0,0,0,47,0,0,20,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,39,0,44,0,0,0,54,18,0,45,0,0,0,0,27,0,0,0,0,33,0,48,0,0,0,0,17,0,0,50,0,0,0,0,0,31,0,28,0,28,0,100,0,0,0,0,43,0,0,0,0,28,0,34,0,0,0,0,50,0,0,0,75,0,45,0,0,0,34,0,0,0,0,0,0,0,63,0,0,19,9,0,0,20,0,59,0,0,0,0,24,0,0,0,0,44,0,61,26,0,0,26,18,35,0,0,36,0,0,36,0,0,1,0,0,56,73,0,0,0,0,34,0,0,0
2016-07-10,36,0,0,0,35,0,40,0,0,0,21,0,62,0,21,0,0,0,0,19,0,0,26,0,0,21,0,0,0,0,19,31,0,0,38,0,20,0,32,0,0,0,33,0,24,32,0,35,0,0,12,0,0,33,0,0,4,0,0,0,0,48,0,0,0,20,0,18,0,0,0,16,0,0,0,0,0,0,33,0,22,0,22,43,0,0,0,0,21,0,0,14,18,0,0,0,0,0,24,0,0,25,0,0,0,0,0,0,0,40,0,0,19,19,38,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,65,0,35,0,0,26,0,0,0,0,27,0,0,0,0,33,0,44,0,0,0,0,16,0,0,41,0,0,0,0,0,31,0,28,0,28,0,37,18,0,0,0,0,43,0,0,0,0,0,27,0,0,0,0,0,0,0,0,59,0,15,0,0,0,22,0,0,22,0,0,0,0,43,0,0,0,0,0,0,19,0,32,0,0,0,0,24,0,0,0,19,31,0,30,13,13,0,28,0,17,0,0,35,0,0,53,0,0,0,0,0,49,48,0,0,0,0,0,0,0,0
2016-07-17,0,0,0,0,36,40,0,0,0,0,21,0,35,0,63,0,0,0,0,47,0,0,65,0,0,31,0,0,0,0,19,25,0,0,57,0,12,0,12,0,0,0,25,0,0,22,0,58,0,0,12,0,0,63,0,0,4,0,0,0,0,43,0,0,0,36,0,0,0,0,0,32,0,24,0,20,0,0,20,0,0,0,0,44,0,0,0,0,31,0,0,14,42,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,41,0,0,0,19,32,0,39,0,0,0,0,0,0,0,0,0,0,0,0,42,0,26,0,0,39,0,22,0,22,0,36,0,0,30,0,0,0,0,0,0,0,0,0,33,0,24,0,0,0,0,17,0,0,67,0,0,0,0,0,62,0,0,0,0,0,50,19,0,0,0,0,0,0,0,0,14,0,27,0,0,50,0,0,0,0,0,40,0,40,0,0,0,23,0,0,56,0,0,0,0,37,0,0,9,0,0,0,0,0,20,0,0,0,0,24,0,0,19,10,44,0,52,19,0,13,61,0,52,0,0,0,0,0,0,0,0,1,0,0,60,70,0,0,0,0,51,0,0,0
2016-07-24,0,0,0,36,36,0,0,0,0,0,31,0,21,0,42,0,0,0,0,38,0,0,0,0,0,21,0,0,0,0,0,19,0,0,19,0,12,0,61,0,0,0,25,0,25,65,0,50,0,0,12,0,0,54,0,0,0,0,4,0,0,39,0,0,0,40,0,12,0,0,0,16,32,0,0,30,0,0,20,0,0,0,22,22,0,0,0,0,21,0,0,14,28,0,0,18,0,0,45,0,0,0,0,0,0,0,0,0,0,81,0,0,19,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,39,0,22,0,22,0,35,18,0,0,0,0,0,0,26,0,0,0,0,33,0,71,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,42,0,28,0,43,37,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,0,0,0,25,0,45,0,0,0,34,0,0,22,0,0,0,0,34,0,0,19,9,0,0,0,0,29,0,0,0,0,24,0,0,9,9,63,0,43,13,13,0,40,17,17,0,0,0,0,0,0,0,0,2,0,0,60,70,0,0,0,0,51,0,0,0
2016-07-31,36,36,0,0,0,0,0,0,0,0,21,0,63,0,84,0,0,0,0,19,0,0,39,0,0,31,0,0,0,0,38,38,0,0,51,0,20,0,53,0,0,0,100,0,0,65,0,22,0,0,13,0,0,71,0,0,4,0,0,0,0,23,0,0,0,30,0,0,0,0,0,32,16,32,16,20,0,0,30,0,0,0,0,29,0,0,0,0,31,0,0,0,65,0,0,0,0,0,18,0,0,26,0,0,0,0,0,0,0,47,0,0,0,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,30,0,0,36,0,0,0,0,0,0,0,0,0,33,33,42,0,0,0,0,17,0,0,28,0,0,0,0,0,31,0,56,0,0,0,31,19,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,100,0,0,0,35,0,23,0,0,0,23,0,0,23,0,0,0,0,47,0,0,9,0,0,0,30,0,29,0,0,0,0,24,0,0,0,0,35,0,65,19,0,0,52,26,17,0,0,36,0,0,72,0,0,0,0,0,64,56,0,0,0,0,26,0,0,0
2016-08-07,0,37,0,0,0,0,0,0,0,0,32,0,22,0,0,0,0,0,0,19,0,0,27,0,0,43,0,0,0,0,20,20,0,0,20,0,25,0,38,0,0,0,26,0,26,55,0,22,0,0,17,0,0,17,0,0,0,0,0,0,0,62,0,0,0,25,0,0,0,0,0,50,0,17,0,20,0,0,27,0,0,0,45,30,0,0,0,0,21,0,0,14,19,0,0,0,0,19,19,0,0,27,0,0,0,0,0,0,0,36,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,45,0,23,0,61,0,0,27,0,0,0,0,27,0,0,0,0,0,0,24,0,0,0,0,0,0,0,51,0,0,0,0,0,48,0,29,0,0,0,26,38,0,0,0,0,0,0,0,0,14,0,35,0,0,0,0,0,0,0,0,69,0,31,0,0,0,23,0,0,46,0,0,0,0,54,0,0,0,10,0,0,0,0,47,0,0,0,0,37,0,0,0,29,39,0,31,13,0,0,30,18,36,0,0,0,0,0,0,0,0,1,0,0,54,52,0,0,0,0,53,0,0,0
2016-08-14,38,0,0,0,38,43,0,0,0,0,0,0,37,0,45,0,0,0,0,79,0,0,27,0,0,33,0,0,0,0,20,30,0,0,41,0,17,0,58,0,0,0,35,0,0,53,0,30,0,0,13,0,0,53,0,0,4,0,0,0,0,32,0,0,0,38,0,0,0,0,0,34,0,0,0,31,0,0,21,0,0,0,23,46,0,0,0,0,22,0,0,58,29,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,55,0,0,31,41,62,0,0,0,0,0,0,34,0,0,0,0,0,0,0,45,0,27,0,0,27,0,35,0,34,0,100,0,0,19,0,0,0,0,28,0,0,0,0,53,0,25,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,46,0,0,0,0,14,0,29,0,0,0,0,0,0,0,0,32,0,40,0,0,0,40,0,0,35,0,0,0,0,39,0,0,10,10,0,0,0,0,62,0,0,0,0,25,0,0,10,20,56,0,27,41,14,14,46,0,18,0,0,0,0,0,75,0,0,2,0,0,64,36,0,0,0,0,54,0,0,0
2016-08-21,0,0,0,36,0,41,0,0,0,0,21,0,21,0,42,0,0,0,0,48,0,0,26,0,0,53,0,0,0,0,0,19,0,0,19,0,25,0,37,0,0,0,25,0,25,44,0,22,0,0,25,0,0,76,0,0,0,0,0,0,0,34,0,0,0,28,0,0,0,0,0,33,0,16,16,20,0,0,40,0,22,0,33,22,0,0,0,0,32,0,0,14,33,0,0,18,0,37,27,0,0,0,0,0,0,0,0,0,0,53,0,0,0,20,29,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,22,0,44,0,48,0,0,36,0,0,0,0,54,0,0,0,0,34,68,18,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,75,19,0,0,0,0,0,0,0,0,0,0,21,0,0,50,0,0,0,0,0,25,0,25,0,0,0,23,0,0,23,0,0,0,0,38,0,0,19,0,0,0,20,0,30,0,0,0,0,24,0,0,0,10,61,0,44,26,0,0,29,17,35,0,0,36,0,0,36,0,0,2,0,0,62,29,0,0,0,0,39,0,0,0
2016-08-28,0,35,0,0,0,39,0,39,0,0,20,0,30,0,27,0,0,0,0,18,0,0,75,0,0,61,0,0,0,0,0,28,0,0,25,0,24,0,24,0,0,0,24,0,0,42,0,21,0,0,37,0,0,32,0,0,0,0,0,0,0,32,0,0,0,55,0,12,0,0,0,16,0,16,16,29,0,0,58,0,21,0,0,43,0,0,0,0,41,0,0,20,40,0,0,0,0,0,47,0,0,25,0,0,0,0,0,0,0,51,0,0,19,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,41,0,25,0,0,25,0,28,0,21,0,23,0,0,17,0,0,0,0,0,0,0,0,0,32,0,52,0,0,0,0,32,0,0,54,0,0,0,0,0,30,0,27,0,27,0,24,36,0,0,0,0,0,0,0,0,13,0,26,0,0,0,0,48,0,0,0,63,0,15,0,0,0,0,0,0,43,0,0,0,0,51,0,0,0,18,0,0,0,0,32,0,0,0,0,35,0,0,14,9,40,0,38,17,12,0,34,0,51,0,0,34,0,0,35,0,0,1,0,0,59,84,0,0,0,0,86,0,0,0
2016-09-04,0,0,0,0,71,0,39,0,0,0,20,0,41,0,20,0,0,0,0,37,0,0,42,0,0,30,0,0,0,0,18,18,0,0,37,0,18,0,28,0,0,0,24,0,0,49,0,56,0,0,12,0,0,48,0,0,4,0,4,0,0,38,0,0,0,39,0,0,0,0,0,78,31,16,16,19,0,0,19,0,0,0,42,21,0,0,0,0,20,0,0,20,87,0,0,0,0,18,18,0,0,25,0,0,0,0,0,0,0,28,0,0,19,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,42,0,32,0,21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,33,0,52,0,0,0,0,16,0,0,32,0,0,0,0,0,0,0,27,0,0,0,42,36,0,0,0,42,85,0,0,0,0,0,52,0,0,0,0,48,0,0,0,68,0,29,0,0,0,22,0,0,22,0,0,0,0,64,0,0,18,18,0,0,19,0,57,0,0,0,0,0,0,0,9,18,55,0,46,42,0,12,50,17,34,0,0,35,0,0,0,0,0,2,0,0,51,49,0,0,0,0,25,0,0,0
2016-09-11,35,0,0,35,35,39,0,78,0,0,31,0,41,0,20,0,0,0,0,18,0,0,0,0,0,41,0,0,0,0,19,43,0,0,19,0,12,0,54,0,0,0,48,0,24,35,0,42,0,0,12,0,0,32,0,0,4,4,0,0,0,41,0,0,0,23,0,0,0,0,0,24,0,16,16,19,0,0,26,0,21,0,21,21,0,0,0,0,41,0,0,27,31,0,0,35,0,0,59,0,0,0,25,0,0,0,0,0,0,51,0,0,19,28,28,0,38,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,21,0,46,35,0,40,0,0,0,0,26,0,0,0,0,65,0,35,0,0,0,0,0,0,0,49,0,0,0,0,0,30,0,27,0,27,0,42,36,0,0,0,42,42,0,0,0,0,0,46,0,0,0,0,0,0,0,0,44,0,39,0,0,0,22,0,0,33,0,0,0,0,27,0,0,9,9,0,0,0,0,32,0,0,0,0,47,0,0,0,15,58,0,34,21,13,0,45,17,25,0,0,0,0,0,35,0,0,1,0,0,56,45,0,0,0,0,25,0,0,0
2016-09-18,0,0,0,0,35,39,39,39,0,0,20,0,20,0,20,0,0,0,0,54,0,0,33,0,0,40,0,0,0,0,18,27,0,0,18,0,12,0,47,0,0,0,40,0,24,42,0,69,0,0,12,0,0,48,0,0,3,3,0,0,0,58,0,0,0,46,0,0,0,0,0,16,0,16,15,0,0,0,28,0,0,0,42,56,0,0,0,0,20,0,0,13,35,0,0,17,0,17,34,0,0,37,0,0,0,0,0,0,0,33,0,0,19,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,50,0,21,0,31,0,23,17,0,17,0,0,0,0,26,0,0,0,0,31,0,51,0,0,0,0,0,0,0,37,0,0,0,0,0,59,0,40,0,0,0,59,35,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,48,0,21,0,0,0,43,0,0,32,0,0,0,0,39,0,0,9,0,0,0,37,0,19,0,0,0,0,45,0,0,9,13,54,0,29,16,0,0,33,0,22,0,0,33,0,0,0,0,0,0,0,0,54,41,0,0,0,0,24,0,0,0
2016-09-25,0,34,0,0,0,38,38,38,0,0,20,0,26,0,33,0,0,0,0,27,0,0,33,0,0,39,0,0,0,0,0,18,0,0,0,0,29,0,54,0,0,0,23,0,0,61,0,48,0,0,18,0,0,47,0,0,0,0,3,0,0,34,0,0,0,30,0,11,0,0,0,30,15,0,15,19,0,0,28,0,21,0,31,21,0,0,0,0,26,0,0,13,22,0,0,34,0,17,51,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,31,0,37,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24,0,0,25,0,41,0,21,0,67,0,0,50,0,0,0,0,25,0,0,0,0,32,32,42,0,0,0,0,0,0,0,58,0,0,0,0,0,29,0,26,0,0,0,29,18,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,21,0,14,0,0,0,21,0,0,28,0,0,0,0,44,0,0,9,9,0,0,19,0,28,0,0,0,0,23,0,0,0,12,51,0,37,18,12,0,22,0,16,0,0,0,0,0,34,0,0,2,0,0,54,59,0,0,0,0,48,0,0,0
2016-10-02,0,0,0,0,34,0,0,0,0,0,19,0,39,0,20,0,0,0,0,27,0,0,24,0,0,39,0,0,0,0,18,0,0,0,18,0,11,0,46,0,0,0,23,0,23,40,0,54,0,0,0,0,0,43,0,0,3,0,0,0,0,51,0,0,0,41,0,11,0,0,0,30,0,0,0,28,0,0,19,0,0,0,21,21,0,0,0,0,20,0,0,13,56,0,0,0,0,0,62,0,0,24,0,0,0,0,0,0,0,33,0,0,0,0,55,0,0,0,0,0,0,31,0,0,0,0,0,0,0,40,0,24,0,0,25,0,20,0,20,0,39,0,0,17,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,39,0,26,0,17,35,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,42,0,28,0,0,0,0,0,0,35,0,0,0,0,44,0,0,9,0,0,0,0,0,55,0,0,0,0,0,0,0,0,9,41,0,57,12,0,0,57,0,0,0,0,34,0,0,34,0,0,1,0,0,60,66,0,0,0,0,36,0,0,0
2016-10-09,0,0,0,0,34,0,0,57,0,0,46,0,53,0,26,0,0,0,0,54,0,0,33,0,0,40,0,0,0,0,18,18,0,0,18,0,12,0,46,0,0,0,24,0,0,34,0,31,0,0,24,0,0,39,0,0,0,0,0,0,0,46,0,0,0,34,0,11,0,0,0,38,15,30,0,19,0,0,0,0,0,0,21,21,0,0,0,0,40,0,0,17,35,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,37,0,37,0,0,0,0,31,0,0,0,0,0,0,0,40,0,0,0,0,37,0,31,0,41,0,28,0,0,50,0,0,0,0,25,0,0,0,0,32,32,28,0,0,0,0,16,0,0,53,0,0,0,0,0,0,0,44,0,26,0,35,27,0,0,0,41,0,0,0,0,13,0,19,0,0,47,0,0,0,0,0,38,0,33,0,0,0,36,0,0,21,0,0,0,0,30,0,0,0,0,0,0,0,0,37,0,0,0,0,38,0,0,9,9,51,0,49,24,0,12,33,0,33,0,0,34,0,0,34,0,0,1,0,0,64,64,0,0,0,0,0,0,0,0
2016-10-16,0,0,0,0,51,0,38,38,0,0,20,0,39,0,39,0,0,0,0,35,0,0,49,0,0,29,0,0,0,0,0,18,0,0,27,0,17,0,57,0,0,0,46,0,47,20,0,67,0,0,23,0,0,70,0,0,3,0,3,0,0,43,0,0,0,34,0,11,0,0,0,38,0,30,0,19,0,0,37,0,21,0,41,41,0,0,0,0,20,0,0,17,43,0,0,17,0,17,23,0,0,24,0,0,0,0,0,0,0,38,0,0,36,36,90,0,36,0,0,0,0,31,0,0,0,0,0,0,0,40,0,0,0,0,40,0,41,0,20,0,41,0,0,17,0,0,0,0,25,0,0,0,0,47,0,16,0,0,0,0,16,0,0,62,0,0,0,0,0,0,0,39,0,0,0,52,17,0,0,0,0,40,0,0,0,13,0,19,0,0,0,0,0,0,0,0,51,0,49,0,0,0,0,0,0,21,0,0,0,0,67,0,0,9,9,0,0,18,0,37,0,0,0,0,23,0,0,9,26,59,0,36,18,0,0,43,0,16,0,0,50,0,0,34,0,0,1,0,0,62,68,0,0,0,0,0,0,0,0
2016-10-23,67,0,0,0,0,0,0,0,0,0,39,0,29,0,29,0,0,0,0,44,0,0,48,0,0,29,0,0,0,0,36,18,0,0,18,0,11,0,34,0,0,0,31,0,0,47,0,47,0,0,16,0,0,39,0,0,3,3,7,0,0,28,0,0,0,19,0,0,0,0,0,30,15,23,0,25,0,0,19,0,21,0,21,31,0,0,0,0,39,0,0,19,26,0,0,0,0,0,40,0,0,36,0,0,0,0,0,0,0,44,0,0,18,18,27,0,73,0,0,0,0,31,0,0,0,0,0,0,0,39,0,24,0,0,61,0,20,0,0,0,33,17,0,17,0,0,0,0,0,0,0,0,0,47,0,28,0,0,0,0,16,0,0,52,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,25,0,38,0,0,0,0,47,0,0,0,61,0,28,0,0,0,21,0,0,21,0,0,0,0,50,0,0,0,9,0,0,36,0,55,0,0,0,0,30,0,0,9,18,41,0,44,24,12,0,54,0,24,0,0,0,0,0,68,0,0,0,0,0,66,47,0,0,0,0,36,0,0,0
2016-10-30,0,34,0,0,0,0,38,0,0,0,26,0,20,0,30,0,0,0,0,53,0,0,24,0,0,29,0,0,0,0,27,0,0,0,18,0,12,0,38,0,0,0,31,0,35,34,0,71,0,0,16,0,0,55,0,0,0,3,0,0,0,20,0,0,0,34,0,23,0,0,0,15,15,15,15,19,0,0,19,0,21,0,41,41,0,0,0,0,20,0,0,13,45,0,0,17,0,17,40,0,0,0,0,0,0,0,0,0,0,33,0,0,18,37,37,0,73,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24,0,0,37,0,21,0,20,0,25,0,0,42,0,0,0,0,25,0,0,0,0,31,0,39,0,0,0,0,16,0,0,47,0,0,0,0,0,58,0,26,0,26,0,35,35,0,0,0,41,41,0,0,0,0,0,26,0,0,47,0,47,0,0,0,33,0,28,0,0,0,43,0,0,32,0,0,0,0,35,0,0,9,9,0,0,0,0,28,0,0,0,0,23,0,0,0,18,41,0,61,20,0,0,49,0,24,0,0,34,0,0,68,0,0,1,0,0,59,66,0,0,0,0,60,0,0,0
2016-11-06,33,33,0,32,0,37,55,73,0,0,38,0,45,0,19,0,0,0,0,17,0,0,24,0,0,38,0,0,0,0,17,44,0,0,18,0,11,0,26,0,0,0,23,0,23,50,0,80,0,0,11,0,0,17,0,0,0,3,3,0,0,42,0,0,0,26,0,11,0,0,0,67,0,0,0,0,0,0,72,0,20,0,20,40,0,0,0,0,29,0,0,0,34,0,0,0,0,17,33,0,0,23,0,0,0,0,0,0,0,48,0,0,18,18,30,0,35,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,79,0,40,0,40,0,38,16,0,49,0,0,0,0,0,0,0,0,0,31,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,28,0,25,0,0,0,23,17,0,0,0,0,39,0,0,0,13,0,62,0,0,0,0,0,0,0,0,41,0,14,0,0,0,31,0,0,20,0,0,0,0,43,0,0,13,8,0,0,0,0,42,0,0,0,0,44,0,0,0,9,35,0,43,32,0,12,26,0,16,0,0,33,0,0,0,0,0,1,0,0,57,68,0,0,0,0,62,0,0,0
